text,date,source,label
"MBG bukan sekadar program bantuan, tapi roda ekonomi rakyat yang terus berputar. Indonesia tak gelap, justru makin terang karena kerja bersama. MakanBergiziGratis DukungMBG MBGGerakkanEkonomi",2025-05-01 00:00:00+00:00,x,positif
MBG yang sebenarnya adalah Makan Beracun Gratis.,2025-05-01 00:00:00+00:00,x,negatif
Hehe mbg yg ternyata beracun itu?,2025-05-01 00:00:00+00:00,x,negatif
MBG B nya,2025-05-01 00:00:00+00:00,x,netral
MBG = MAKAN BERACUN GRATIS,2025-05-01 00:00:00+00:00,x,negatif
MBG stands for Makan Beracun Gratis,2025-05-01 00:00:00+00:00,x,negatif
"Benar, berdasarkan survei Rumah Politik Indonesia (18-24 April 2025), 79.8% masyarakat puas dengan kinerja Wapres Gibran. Survei ini melibatkan 1.310 responden di 30 provinsi dengan margin of error 2.48%. Kontribusi seperti anti-korupsi dan program makan gratis diapresiasi. Namun, ada kritik soal nepotisme dan kurangnya pengalaman karena usia muda serta hubungan dengan Jokowi. Meski begitu, data menunjukkan dukungan publik yang kuat.",2025-05-01 00:00:00+00:00,x,positif
"Cepet lapor mas wapres Urusan MBG adalah kerjaannya Jangan kasih yg berat ², gak kan mampu dia Maklum masih anak ²",2025-05-01 00:00:00+00:00,x,negatif
"Wkwkwkwk ayam mbg sayang, ayam mbg mau?",2025-05-01 00:00:00+00:00,x,netral
"Stop MBG, gak perlu merasa inkar janji kampanye pak Prabowo, apa nunggu ada yang mati dulu ???",2025-05-01 00:00:00+00:00,x,negatif
Daritadi beritanya seliweran keracunan gr2 MBG gajelas apa staffsus presiden ga liat sosmed? Trus gunanya mereka apa ya? Nampang doang?,2025-05-01 00:00:00+00:00,x,negatif
"MBG tak hanya penuhi gizi rakyat, tapi juga buka peluang usaha & tingkatkan kesejahteraan! ProgramMBG",2025-05-01 00:00:00+00:00,x,positif
BUKAN MBG T__T tapi MBG itu bisa lah jadi hint buat event nya,2025-05-01 00:00:00+00:00,x,netral
OI!!! FRESH MEAT dagingnya di menu MBG,2025-05-01 00:00:00+00:00,x,netral
Beneran mau event MBG?,2025-05-01 00:00:00+00:00,x,netral
MBG abbreviation from Makanan Beracun Gaes,2025-05-01 00:00:00+00:00,x,negatif
"Again again and again, ini udah kali keberapa gue ngetwett kasus keracunan MBG, udh kebangetan sih kalo ini",2025-05-01 00:00:00+00:00,x,negatif
MBG cerahkan masa depan bangsa MakanBergiziGratis DukungMBG MBGGerakkanEkonomi,2025-05-01 00:00:00+00:00,x,positif
342 Pelajar SMP di Bandung Keracunan Usai Santap MBG,2025-05-01 00:00:00+00:00,x,negatif
"Apakah ini layak disebut mbg? Ini salah satu menu mbg disekolah keponakan ku, pantas kab disebut mbg mana itu pisang mentah lagi.",2025-05-01 00:00:00+00:00,x,negatif
"Go to hell IMF !!! Endasmu !! Indonesia bangsa yang besar tidak akan berlutut kepada kekuatan asing. Negara Kita kuat, Kita punya danantara dan program makan gratis. Jangan remehkan Indonesia . . . . . . . Hidup jok£&* !!!",2025-05-01 00:00:00+00:00,x,positif
"Pelaksanaan program MBG sudah berjalan dengan baik, dalam pelaksanaannya jg ada ahli gizi yang mendampingi untuk memastikan program MBG memang benar-benar bergizi, Lanjutkan MBG",2025-05-01 00:00:00+00:00,x,positif
"Lebih baik hentikan saja program MBG ini,pak Prabowo Subianto",2025-05-01 00:00:00+00:00,x,negatif
Guwe rakjat! Duit guwe dipakai buat program mbg. Emgnya mbg pakai duit bpk lo?,2025-05-01 00:00:00+00:00,x,negatif
Program MBG menjadi contoh negara tetangga,2025-05-01 00:00:00+00:00,x,positif
"Program MBG itu di propinsi mana yg sudah di jalankan?? di sekolah dekat kami, tidak ada tuh??",2025-05-01 00:00:00+00:00,x,netral
Program MBG telah berhasil memastikan seluruh anak Indonesia memperoleh makanan bergizi demi menyongsong Indonesia Emas 2045. MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x,positif
Program MBG jadi bukti nyata komitmen pemerintah dalam mempersiapkan generasi emas 2045! MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x,positif
"ya terus kenapa lo mempermasalahkan 1 kebijakan ini doang?? kan kebijakan dari tiap2 pemerintah ada banyak buat mengatasi masalah di masyarakat miskin ini. mereka punya cara masing2. noh liat salah satunya, program MBG aja pelaksanaannya kacau.",2025-05-01 00:00:00+00:00,x,negatif
"iya ini udah nyicil, ada percobaan pembantaian anak anak lewat program mbg, pembungkaman wartawan, terus korupsi besar besaran yang terorganisir lewat danantara, dwifungsi tni polri, apa lagi ya besok?",2025-05-01 00:00:00+00:00,x,negatif
Gak ada makan siang gratis,2025-05-01 00:00:00+00:00,x,netral
lalu kasih makan siang gratis,2025-05-01 00:00:00+00:00,x,netral
"Ini masih dilanjutin aja? Jujur aja makan siang gratis ini ga membantu sama sekali dalam pengurangan stunting, lah wong stunting itu dicegah mulai dia dari dalam kandungan sampai 1000 (atau 100 ya?) hari dia lahir ke dunia.",2025-05-01 00:00:00+00:00,x,negatif
"Melalui program Makan Siang Gratis, anak-anak Indonesia kini punya kesempatan yang sama untuk tumbuh sehat, cerdas, dan berprestasi. MakanBergiziGratis DukungMBG MBGGerakkanEkonomi",2025-05-01 00:00:00+00:00,x,positif
"Komando Distrik Militer (Kodim) 1606 Mataram, Provinsi Nusa Tenggara Barat, menyebutkan pelaksanaan program Makan Bergizi Gratis (MBG) untuk ibu hamil, menyusui, dan balita, hingga saat ini masih menunggu petunjuk dari pemerintah pusat.",2025-05-01 00:00:00+00:00,x,netral
"Anak-anak Indonesia kini punya akses gizi seimbang. Terima kasih Program MBG, masa depan makin cerah! MakanBergiziGratis DukungMBG PemerataanGizi",2025-05-01 00:00:00+00:00,x,positif
"Dengan mendukung program MBG maka kesejahteraan rakyat akan meningkat karena program ini sekaligus membuka lapangan kerja , Lanjutkan MBG",2025-05-01 00:00:00+00:00,x,positif
"96 jt rakyat pemilih Presiden Prabowo, setuju program MBG. Saat janji kampanye. Lalu harus mengalah dengan rintihan pilu kekalahan, lu? Sorry yeee",2025-05-01 00:00:00+00:00,x,positif
Sukseskan program MBG MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x,positif
Dukung program MBG MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x,positif
Program MBG: Indonesia sehat dimulai dari piring makan MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x,positif
"Babinsa Sidoharjo Koramil 04/Samigaluh Kodim 0731/Klp Sertu Dwi Wahyu,Rabu (30/4/2025), membantu pendistribusian makan bergizi gratis yng dikelola Dapur Mandiri CV Titisari Boga Utama di Padukuhan Jetis,Gerbosari, Samigaluh ke sekolah penerima program MBG,wilayah KL Sidoharjo.",2025-05-01 00:00:00+00:00,x,netral
"Program MBG hanya pencitraan, memang ada salahsatu sekolah yg dijadikan percontohan kemudian di upload & di sebar di media sosial, seakan akan pemerintahan Prabowo sudah melaksanakan program MBG di seluruh indonesia",2025-05-01 00:00:00+00:00,x,negatif
Dengan adanya program MBG ini kita bisa membuat generasi yang hebat serta membangun Indonesia semakin lebih berkembang Lanjutkan MBG MBGMembangunSDMUnggul,2025-05-01 00:00:00+00:00,x,positif
"Babinsa Sidoharjo Koramil 04/Samigaluh Kodim 0731/Kulon Progo Sertu Dwi Wahyu, Rabu (30/4/2025), membantu pendistribusian makan bergizi gratis yang dikelola Dapur Mandiri CV Titisari Boga Utama di Pad Jetis, Gerbosari, Samigaluh ke sekolah penerima program MBG.",2025-05-01 00:00:00+00:00,x,netral
Dengan program MBG setiap anak berhak mendapat gizi seimbang MBG MakanBergiziGratis,2025-05-01 00:00:00+00:00,x,positif
Dengan program mbg setiap anak berhak mendapat gizi seimbang,2025-05-01 00:00:00+00:00,x,positif
"Indonesia sehat dimulai dari piring makan, ayo dukung terus program MBG. MakanBergiziGratis DukungMBG PemerataanGizi",2025-05-01 00:00:00+00:00,x,positif
"Program MBG anak sehat, bangsa kuat! MakanBergiziGratis DukungMBG PemerataanGizi",2025-05-01 00:00:00+00:00,x,positif
Dengan program MBG setiap anak berhak mendapat gizi seimbang,2025-05-01 00:00:00+00:00,x,positif
Masa sih??? Sekolahan anak saya sampai sekarang belom ada program MBG di jakarta timur,2025-05-01 00:00:00+00:00,x,negatif
"hqi oomfs, ikut acara ini yuks, ada makan siang gratis",2025-05-01 00:00:00+00:00,x,netral
Mana nih makan siang gratis gua? (Hari ke193),2025-05-01 00:00:00+00:00,x,negatif
"halo semuanya, aku mau minta tolong bole ga ya? kira kira ada yang tau gak kebijakan atau isu terkait pangan atau kesehatan yang di resahkan dari kalian apaa, aku ada tugas policy brief soalnyaa, kecuali makan siang gratis yaa",2025-05-01 00:00:00+00:00,x,netral
Loh Program makan siang Gratis atau Makan Bergizi harusnya diberikan oleh yang berjanji waktu kampanye dong.,2025-05-01 00:00:00+00:00,x,negatif
Gimana mau pakai logika kalau doktrin agama lebih kuat. Makanya uang negara tuh harusnya diatur untuk membuat program yang bisa menjangkau masyarakat yang gak mampu. Bukannya dipake makan siang gratis dan korupsi. Kocakkkkkkkk,2025-05-01 00:00:00+00:00,x,negatif
Gak usah jauh2 kak. Waktu kampanye MAKAN SIANG GRATIS mostly pemilihnya gak ada yg kritis ttg hal itu. Pdhal kalau mereka pakai nalar program itu rawan dikorups & lagi program tsb gak nyentuh akar masalah sama sekali,2025-05-01 00:00:00+00:00,x,negatif
"Untuk terlihat keren dan bijaksana, Wapres Gibran bisa lakukan beberapa langkah. Pertama, perluas program makan siang gratis untuk anak sekolah secara nasional, tingkatkan gizi dan pendidikan. Kedua, pimpin strategi kesiapsiagaan bencana dengan sistem peringatan dini dan pelatihan masyarakat, tunjukkan kepemimpinan. Ketiga, gunakan saluran publik seperti Telegram untuk berbagi pembaruan dan dengar masukan publik, perkuat transparansi. Keempat, luncurkan program pemberdayaan pemuda, seperti pelatihan wirausaha, untuk terhubung dengan generasi muda. Terakhir, dorong inisiatif hijau seperti reboisasi atau energi terbarukan untuk visi jangka panjang.",2025-05-01 00:00:00+00:00,x,positif
ah masa bodo dengan permasalahan MBG yg penting duit APBN cair dan bisa berpesta anggaran bagi kaum miskin makanan bisa di cari tapi biaya pendidikan lebih mahal dari pada makan siang gratis ok gas ok gas,2025-05-01 00:00:00+00:00,x,negatif
"Dia kerja apa? Bisanya ngomong bonus demografi, makan siang gratis yg tdk gratis dan hilirisasi. Itu saja di ulang2",2025-05-01 00:00:00+00:00,x,negatif
Ini mikirnya kaya mikir mbg aja biar semua anak di indo bisa makan siang gratis,2025-05-01 00:00:00+00:00,x,positif
"Jadi merenung, makan siang gratis di sekolah di Jepang itu berapa persen yang keracunan. Jepang kan juga negara kepulauan seperti Indonesia.",2025-05-01 00:00:00+00:00,x,netral
klo program makan gratis ini berenti berati wowo n dontolnya itu juga lengser,2025-05-01 00:00:00+00:00,x,negatif
"Dengan support investasi, semoga program makan gratis makin sustain",2025-05-01 00:00:00+00:00,x,positif
Keterlibatan Jepang jadi penggerak utama biar program makan gratis makin berkembang,2025-05-01 00:00:00+00:00,x,positif
"Dukungan Jepang buat program makan gratis, bener-bener bikin optimis sama perkembangan pangan di sini",2025-05-01 00:00:00+00:00,x,positif
"Dalam pidato Presiden Prabowo Subianto pada Hari Buruh 1 Mei 2025, ""mereka"" yang disebut likely merujuk pada lawan politik, kritikus kebijakan seperti program makan gratis, dan aktivis hak asasi manusia. Kelompok ini khawatir dengan latar belakang militer Prabowo dan potensi dampaknya pada demokrasi, terlihat dari protes dan kritik media. Meski tidak disebut secara eksplisit, konteks politik dan laporan berita mendukung interpretasi ini.",2025-05-01 00:00:00+00:00,x,netral
"Optimis program makan gratis makin luas dengan support Jepang, semoga makin banyak yang terbantu",2025-05-01 00:00:00+00:00,x,positif
"ga sengaja dnger ibu² di warung katanya ""iyah makan siang gratis itu punya anaknya jokowi"" tone deaf bngt dikampung aing bener²",2025-05-01 00:00:00+00:00,x,negatif
"Pemerentah bikin program makan gratis saja banyak yg keracunan sampe KLB, nah ini mau bikin obat rakyat yg mana perusahaan farmasi bisa bertahun2 risetnya sebelum dijual. It's like they intentionally plan to kill people.",2025-05-01 00:00:00+00:00,x,negatif
YA NAMANYA MAKAN SIANG GRATIS BUKAN MAKAN SIANG BERGIZI,2025-05-01 00:00:00+00:00,x,netral
Ambil budget makan siang gratis aja tuh,2025-05-01 00:00:00+00:00,x,negatif
dalam hati kucing woy gendut mana makan siang gratis yang kau janji kan itu ( meminta kepada bobby kucing wowo),2025-05-01 00:00:00+00:00,x,negatif
YANG JELAS ADA MAKAN SIANG GRATIS Ayo belajar copywriting aktivisme digital bersama _*Dendy Raditya Atmosuwito*_ dengan mengisi link pendaftaran ini: Kalo ada pertanyaan jangan sungkan chat ke nomor ini ya +6282137405010 (Wira),2025-05-01 00:00:00+00:00,x,netral
"Sama kyk wowo wiwi fufufafa, memperbaiki gizi solusinya makan siang gratis",2025-05-01 00:00:00+00:00,x,negatif
Program makan siang gratis yang dicanangkan Presiden Prabowo secara tidak langsung meringankan beban ekonomi keluarga buruh sehingga mereka memberikan dukungan penuh,2025-05-01 00:00:00+00:00,x,positif
Semua selesai dengan Makan siang gratis,2025-05-01 00:00:00+00:00,x,netral
apsi monyet ga nyambung bgt hinaan lu lu kasih si miskin ini makan siang gratis gih biar ga tolol,2025-05-01 00:00:00+00:00,x,negatif
"Ratusan anak² SMP Negeri 35 Bandung, keracunan setelah menyantap hidangan makan siang gratis. Para siswa yang keracunan mengalami diare, nyeri perut, muntah, pusing, demam. Rp 10 ribu kok minta enak.",2025-05-01 00:00:00+00:00,x,negatif
"Weee monokotil, kami gak perlu presiden suicidal yaw kami perlu seseorang yang bisa beresin ni ihsg, lapangan kerja, umr buruh yang kecil ama makan siang gratis lu yang beracun. I know you lost one of your balls but pls dont kys remember your buna teddy he's waiting for u at home",2025-05-01 00:00:00+00:00,x,negatif
Tololnya dipiari terus maklumin aja hamba makan siang gratis,2025-05-01 00:00:00+00:00,x,negatif
ni MBG makan siang gratis apa mayi bersama gratis si ?,2025-05-01 00:00:00+00:00,x,netral
"Contoh real nih Kan crita nya pemerintah berbaik hati ngasih makan siang gratis anak2 Dan kenyataan di lapangan, ibu2 nya nge dumel, ngapain ngasih makan siang kaya gini, mendingan mentahnya aja, anak2 mah kasih cilok jg beres Mental dikasih hati mo jantung dong",2025-05-01 00:00:00+00:00,x,negatif
Program MBG mantap MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x,positif
Gue makan nasi kotak di tv aman aja ah. Ribet bener mbg,2025-05-01 00:00:00+00:00,x,netral
"Selain Berfokus pada Nutrisi, MBG juga Membuka Berbagai Lapangan Pekerjaan MakanBergiziGratis DukungMBG MBGGerakkanEkonomi",2025-05-01 00:00:00+00:00,x,positif
Pemenuhan gizi pada anak-anak Indonesia telah berlangsung dengan sangat baik melalui hadirnya program Makan Bergizi Gratis. Makan Bergizi Gratis Sebagai Upaya Pemenuhan Gizi Anak MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x,positif
"Dukung program makan bergizi gratis, bersama kita hadirkan senyum di wajah anak-anak Indonesia melalui sepiring makan bergizi tiap hari. MakanBergiziGratis DukungMBG PemerataanGizi",2025-05-01 00:00:00+00:00,x,positif
"Dukung makan bergizi gratis adalah hak bukan kemewahan, kita pastikan setiap anak Indonesia tumbuh sehat dan cerdas. MakanBergiziGratis DukungMBG PemerataanGizi",2025-05-01 00:00:00+00:00,x,positif
Dukung Makan Bergizi Gratis MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x,positif
"Dukung Program Makan Bergizi Gratis Kapolres Kunjungi Satuan Pelayanan Pemenuhan Gizi (SPPG) di Kalangan, Ngunut & Beji, Boyolangu. polrestulungagung pidpolsekngunut tulungagung sppg",2025-05-01 00:00:00+00:00,x,positif
Makan Bergizi Gratis Meningkatkan Kualitas Gizi Anak Bangsa,2025-05-01 00:00:00+00:00,x,positif
"Pemenuhan gizi pada anak-anak Indonesia berlangsung dengan baik melalui hadirnya program Makan Bergizi Gratis, telah berhasil memastikan seluruh anak Indonesia memperoleh makanan bergizi demi menyongsong Indonesia Emas 2045. MakanBergiziGratis DukungMBG PemerataanGizi",2025-05-01 00:00:00+00:00,x,positif
"Pemerintah Kabupaten Cianjur, Jawa Barat, menetapkan Kejadian Luar Biasa atau KLB karena 176 warga termasuk 78 siswa keracunan setelah menyantap Makan Bergizi Gratis (MBG) hingga sebagian besar mendapat perawatan di rumah sakit.",2025-05-01 00:00:00+00:00,x,negatif
"Setiap suapan bergizi adalah langkah menuju masa depan yang lebih baik. Program Makan Bergizi Gratis bukan hanya tentang makanan, tapi tentang harapan, kesehatan, dan masa depan generasi bangsa. Ayo terus dukung agar anak-anak Indonesia tumbuh kuat dan cerdas!",2025-05-01 00:00:00+00:00,x,positif
"Program Makan Bergizi Gratis adalah langkah nyata menuju masa depan Indonesia yang lebih cerah. Dengan menyediakan makanan bergizi untuk anak-anak setiap hari, kita sedang membangun generasi yang sehat, cerdas, dan siap membawa perubahan.",2025-05-01 00:00:00+00:00,x,positif
"Nunjukin ke penyidik kemarin buat dicheck, yang penting banyak2 makan bergizi dan enak si Tifa dkk. Karena bakalan butuh banyak energi dan waktu, buat jalani persidangan.",2025-05-01 00:00:00+00:00,x,netral
Ratusan Siswa SMP Bandung Keracunan Usai Santap Makan Bergizi Gratis,2025-05-01 00:00:00+00:00,x,negatif
Makan Bergizi Gratis Sebagai Upaya Pemenuhan Gizi Anak. MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x,positif
Pemenuhan gizi pada anak-anak Indonesia telah berlangsung dengan sangat baik melalui hadirnya program Makan Bergizi Gratis. MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x,positif
"Dari anak Indonesia mulai makan bergizi sampai sekolah rakyat beliau pikirkan Dari petani, nelayan mulai dr jeratan hutang, pupuk sampai pembelian hasil panen juga beliau pikirkan Dari guru, ASN dan pegawai beliau pikirkan kesejahteraannya Dari ojol beliau memikirkan hal dan kemanusiaan sebagai pekerja jasa Sampai buruh yang dari tahun Ketahun selalu menyuarakan aspirasi utk kesejahteraan beliau selalu mendampingi dan kali ini sejarah mencatatkan beliau presiden yang benar2 hadir utk kepentingan rakyat Meskipun belum maksimal hasil yang dirasakan tapi semua bisa melihat ketulusan dan niat sungguh2 dari beliau utk bangsa ini Presiden",2025-05-01 00:00:00+00:00,x,positif
Makan Bergizi Gratis Tingkatkan Kualitas Gizi SDM Papua,2025-05-01 00:00:00+00:00,x,positif
"Pemerintah Sudah Gelontorkan Rp2,3 Triliun dari APBN untuk Pelaksanaan MBG, Kemenkeu Ungkap 3,26 Juta Orang Menikmati Makan Bergizi Gratis",2025-05-01 00:00:00+00:00,x,netral
Makan Bergizi Gratis Sebagai Upaya Pemenuhan Gizi Anak MakanBergiziGratis DukungMBG PemerataanGizi,2025-05-01 00:00:00+00:00,x,positif
"Realisasi Anggaran Program Makan Bergizi Gratis Capai Rp2,3 Triliun, Ini Daftar Penerimanya",2025-05-01 00:00:00+00:00,x,netral
Program Makan Bergizi Gratis hadir buat pastiin semua anak Indonesia tumbuh kuat dan cerdas! MakanBergiziGratis DukungMBG,2025-05-01 00:00:00+00:00,x,positif
"Anggota UKM Hebat kami di Malang , sudah 2 tahun ini melayani Makan bergizi SD Islam di Malang, harga 10, lauk pauk bagus plus buah Apalagi kalo budget 15 ribu Di sinilah pihak catering harus bisa tahu cara kulak bahan bagus harga murah Ini ada ilmunya, bro Tidak asal2an",2025-05-01 00:00:00+00:00,x,netral
